66_8,CAR_3ca9d6d64f0822817bff36c86fc8424046803c22,1,1
66_8,CAR_0d2318490a2aef31e232f6fc421b3175109b1a93,0,0
66_8,CAR_180b6a54c7b7b382e1077dc42b726643496aa072,0,1
66_8,CAR_329514f0966193f65be0e1d8210b6c35fce28f61,1,1
66_8,CAR_09937a53b280b08253b3f9f5691763330e1a5daa,1,1
66_8,CAR_7d85320cf1ebfa8d1ae10cd20588b7ba005274cb,0,0
66_8,CAR_25a7906026acec450cc6c6c44de4825d000c6443,0,1
66_8,CAR_8105b7d818e90fe695387c91ea0a12374992c355,1,0
66_8,CAR_3c56baf362e8a03920bfb29d218d01d600cae3a5,0,0
66_8,CAR_3466fec671e5062a36d4b8cbea14e1a57381f7cd,2,3
66_8,CAR_1df0a610bb7c538f5f9a369b7f86e278a367e3ab,1,0
66_8,CAR_54317d72505ab2389049b551741000d5aedc3c5a,0,0
66_8,CAR_4834f1d5261f198571d8258f2915bc9ab6d39daf,2,1
66_8,CAR_1c20465bdea09e87020eba90f17a6a35ec68db77,0,0
66_9,CAR_3ca9d6d64f0822817bff36c86fc8424046803c22,1,3
66_9,CAR_180b6a54c7b7b382e1077dc42b726643496aa072,0,0
66_9,CAR_329514f0966193f65be0e1d8210b6c35fce28f61,0,0
66_9,CAR_3adeffc4028b0208c000fd586d53d6047fe9b279,2,2
66_9,CAR_0854f84dda47ea2008124e4c25b648b1036cfce0,0,0
66_9,CAR_6af2cfa8dc0ce4f88d1fbe03ee6f63aab7c9e8a0,0,0
66_9,CAR_5df0be992a28bcec6830c1419fe8fff545a8d648,0,0
66_9,CAR_6cad26a980d6382e309ea1d3b223120ffab52320,0,0
66_9,CAR_25a7906026acec450cc6c6c44de4825d000c6443,0,0
66_9,CAR_3466fec671e5062a36d4b8cbea14e1a57381f7cd,0,0
66_9,CAR_10fa8c408606af6a789487f717d2c8d1b0f4c6a2,0,0
66_9,CAR_5b2c554ff291acc6f1eda4b1646cd7072f9e1cd9,0,0
66_9,CAR_0acbc7f3bc9a895544548f046d7f179dc7e9fc21,0,0
66_9,CAR_2cd7b9a27976eba031a6563ce12985467044c109,0,0
66_9,CAR_30e7c461449b37142dede1f773d18063df257921,0,0
66_9,CAR_4834f1d5261f198571d8258f2915bc9ab6d39daf,4,3
66_9,CAR_1c20465bdea09e87020eba90f17a6a35ec68db77,0,0
